xls,site_name,proxy,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,reference,doi,co2_as_published,proxy_category,category_reason,co2_superseded,co2_recalculated,co2_revised_reason,age_as_published,age_quarantined,age_superseded,age_recalculated,age_revised_reason,modern_latitude,modern_longitude
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,4935.72,15,15,312.13,94.2,90.9,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,4976.91,15,15,327.15,101.01,97.31,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,4998.53,15,15,319.94,98.44,92.74,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5052.34,15,15,319.36,97.01,93.71,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5057.68,15,15,391.88,118.32,115.38,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5119.58,15,15,366.36,112.95,108.25,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5168.89,15,15,310.38,93.66,91.06,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5179.47,15,15,298.28,91.72,89.26,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5199.15,15,15,332.17,100.69,97.63,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5234.13,15,15,307.05,95.27,90.88,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5272.4,15,15,382.4,116.88,112.58,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5305.5,15,15,290.51,89.83,86.97,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5358.76,15,15,332.84,100.96,98.68,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5381.93,15,15,351.4,105.49,101.33,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5416.84,15,15,299.97,93.2,89.71,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5452.01,15,15,370.86,113.24,106.88,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5494.03,15,15,344.07,106.33,101.47,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5536.67,15,15,328.73,102.08,96.37,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5579.56,15,15,400.79,121.38,117.15,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5601.56,15,15,299.25,92.93,88.43,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,false,false,False,false,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
