xls,site_name,proxy,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,high,low,reference,doi,co2_as_published,proxy_category,category_reason,co2_superseded,co2_recalculated,co2_revised_reason,age_as_published,age_quarantined,age_superseded,age_recalculated,age_revised_reason,modern_latitude,modern_longitude
boron_isotopes_martinez-boti_2015_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2750.57,6,6,376.3,92.12,77.94,468.42,298.36,"Martínez-Botí, M. A., G. L. Foster, T. B. Chalk, E. J. Rohling, P. F. Sexton, D. J. Lunt, R. D. Pancost, M. P. S. Badger and D. N. Schmidt (2015). ""Plio-Pleistocene climate sensitivity evaluated using high-resolution CO2 records."" Nature 518(7537): 49-54.",10.1038/nature14145,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,FALSE,FALSE,,FALSE,added age uncertainty based on LR04,-1.39472,-11.74306
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,6102.94,15,15,359.41,109.48,105.77,468.89,253.64,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,FALSE,FALSE,FALSE,FALSE,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2378.92,6,6,397.52,72,57.4,469.52,340.12,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,12.75,-78.73
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1433.68,2,17.68,252.88,217.84,145.78,470.72,107.1,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,add age error bars,35.76,109.42
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3223.98,15,15,369.38,101.92,55.39,471.3,313.99,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,12.75,-78.73
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,956.73,2,11.73,257.24,214.46,150.9,471.7,106.34,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,add age error bars,35.76,109.42
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3064.67,15,15,401.62,71.25,59.05,472.87,342.57,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,12.75,-78.73
phytoplankton_seki_2010_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1200,6,6,212.01,262.42,87.54,474.43,124.47,"Seki, O., Foster, G. L., Schmidt, D. N., Mackensen, A., Kawamura, K., & Pancost, R. D. (2010). Alkenone and boron-based Pliocene pCO2 records. Earth and Planetary Science Letters, 292(1-2), 201-211.",Seki 2010,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1335.75,2,7.75,249.13,225.56,152.91,474.69,96.22,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,add age error bars,35.76,109.42
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3247.82,15,15,384.48,90.51,63.12,474.99,321.36,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,12.75,-78.73
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,183.7,4,4,258.01,217.06,145.09,475.07,112.92,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3051.27,15,15,411.24,66.44,63.7,477.68,347.54,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,12.75,-78.73
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,69.3,4,4,253.3,225.41,143.42,478.71,109.88,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
phytoplankton_zhang_2019_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,301.97,4,4,246.04,233.13,146.09,479.17,99.95,"Zhang, Yi Ge, et al. ""Refining the alkenone-pCO2 method I: Lessons from the Quaternary glacial cycles."" Geochimica et Cosmochimica Acta (2019).",Zhang 2019,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5119.58,15,15,366.36,112.95,108.25,479.31,258.11,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,FALSE,FALSE,FALSE,FALSE,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3041.93,15,15,412.62,67.46,69.03,480.08,343.59,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3296.43,15,15,387.36,93.14,62.93,480.5,324.43,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,12.75,-78.73
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1168.07,2,19.07,211.68,269.05,157.89,480.73,53.79,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,add age error bars,35.76,109.42
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3278.7,15,15,389.69,91.14,65.85,480.83,323.84,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3211.02,15,15,392.39,91.53,71.65,483.92,320.74,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,5452.01,15,15,370.86,113.24,106.88,484.1,263.98,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,FALSE,FALSE,FALSE,FALSE,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3190.83,15,15,396.78,87.83,74.7,484.61,322.08,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2950.22,6,6,391.96,93.5,56.27,485.46,335.69,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3220.06,15,15,382.43,103.07,62.28,485.5,320.15,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,FALSE,,TRUE,FALSE,,FALSE,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_brown_2022_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,6018.5,15,15,373.58,112.06,110.51,485.64,263.07,"Brown, R.M., Chalk, T.B., Crocker, A.J., Wilson, P.A. and Foster, G.L., 2022. Late Miocene cooling coupled to carbon dioxide with Pleistocene-like climate sensitivity. Nature Geoscience, 15(8), pp.664-670.",10.1038/s41561-022-00982-7,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,,,FALSE,FALSE,FALSE,FALSE,added age uncertainties based nannofossil biostratigraphy uncertainty reported by Zeeden et al.(2013) age model,3.72125,-42.91329
phytoplankton_andersen_1999_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,134.3,4,4,262.74,223.72,150.47,486.46,112.27,"Andersen, N et al. (1999): Alkenone d13C as a Proxy for Past PCO2 in Surface Waters: Results from the Late Quaternary Angola Current. In: Fischer, G & Wefer, G (eds.), Use of Proxies in Paleoceanography - Examples from the South Atlantic, Springer, Berlin, Heidelberg, 469-488",Andersen 1999,FALSE,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,TRUE,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,TRUE,FALSE,FALSE,FALSE,,,
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,954.71,2,12.71,271.3,215.29,150.22,486.59,121.08,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1420.64,2,13.64,261.45,225.37,147.13,486.82,114.32,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1330.59,2,7.59,268.74,218.77,159.43,487.51,109.31,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,TRUE,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,add age error bars,35.76,109.42
